File,Line,Type,Text,Priority,FullPath
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5401,NOTE,the subgroup  $\{x^k \mid x \in G\}$  and  $G^{(k)}$  the subgroup  $\{x \in G \mid x^k = e\}$ . (See Examples 4 and 5 in Chapter 3). Then  $G / G^{(k)} \approx G^k$ . To verify this assertion note that the mapping  $\phi$  from  $G$  onto  $G^k$  given by  $\phi(x) = x^k$  is a homomorphism from  $G$  onto  $G^k$  with  $\operatorname{Ker} \phi = G^{(k)}$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5757,NOTE,that  $p^n m = |HK| = |H||K| / |H \cap K| = |H||K|$  (Theorem 7.2). It follows from Theorem 9.5 and Corollary 2 to Theorem 4.1 that  $p$  does not divide  $|K|$  and therefore  $|H| = p^n$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5759,NOTE,"the set  $\{x\in G\mid x^{p_i^{n_i}} = e\}$ . It then follows immediately from Lemma 1 and induction that  $G = G(p_{1})\times G(p_{2})\times \dots \times G(p_{k})$  and  $|G(p_i)| = p_i^{n_i}$ . Hence, we turn our attention to groups of prime-power order.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5765,NOTE,"$|G|$  by  $p^n$  and induct on  $n$ . If  $n = 1$ , then  $G = \langle a \rangle \times \langle e \rangle$ . Now assume that the statement is true for all Abelian groups of order  $p^k$ , where  $k < n$ . Among all the elements of  $G$ , choose  $a$  of maximum order  $p^m$ . Then  $x^{p^m} = e$  for all  $x$  in  $G$ . We may assume that  $G \neq \langle a \rangle$ , for otherwise there is nothing to prove. Now, among all the elements of  $G$ , choose  $b$  of smallest order such that  $b \notin \langle a \rangle$ . We claim that  $\langle a \rangle \cap \langle b \rangle = \{e\}$ . Since  $|b^p| = |b| / p$ , we know that  $b^p \in \langle a \rangle$  by the manner in which  $b$  was chosen. Say  $b^p = a^i$ . Notice that  $e = b^{p^m} = (b^p)^{p^{m-1}} = (a^i)^{p^{m-1}}$ , so  $|a^i| \leq p^{m-1}$ . Thus,  $a^i$  is not a generator of  $\langle a \rangle$  and, therefore by Corollary 3 to Theorem 4.2,  $\gcd(p^m, i) \neq 1$ . This proves that  $p$  divides  $i$ , so that we can write  $i = pj$ . Then  $b^p = a^i = a^{pj}$ . Consider the element  $c = a^{-j}b$ . Certainly,  $c$  is not in  $\langle a \rangle$ , for if it were,  $b$  would be, too. Also  $c^p = a^{-jp}b^p = a^{-i}b^p = b^{-p}b^p = e$ . Thus, we have found an element  $c$  of order  $p$  such that  $c \notin \langle a \rangle$ . Since  $b$  was chosen to have smallest order such that  $b \in \langle a \rangle$ , we conclude that  $b$  also has order  $p$ . It now follows that  $\langle a \rangle \cap \langle b \rangle = \{e\}$ , because any nonidentity element of the intersection would generate  $\langle b \rangle$  and thus contradict  $b \notin \langle a \rangle$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5767,NOTE,"the coset  $x\langle b \rangle$  in  $\overline{G}$ . If  $|\overline{a}| < |a| = p^m$ , then  $\overline{a}^{p^{m-1}} = \overline{e}$ . This means that  $(a\langle b \rangle)^{p^{m-1}} = a^{p^{m-1}}\langle b \rangle = \langle b \rangle$ , so that  $a^{p^{m-1}} \in \langle a \rangle \cap \langle b \rangle = \{e\}$ , contradicting the fact that  $|a| = p^m$ . Thus,  $|\overline{a}| = |a| = p^m$ , and therefore  $\overline{a}$  is an element of maximum order in  $\overline{G}$ . By induction, we know that  $\overline{G}$  can be written in the form  $\langle \overline{a} \rangle \times \overline{K}$  for some subgroup  $\overline{K}$  of  $\overline{G}$ . Let  $K$  be the pullback of  $\overline{K}$  under the natural homomorphism from  $G$  to  $\overline{G}$  (i.e.,  $K = \{x \in G \mid \overline{x} \in \overline{K}\}$ ). We claim that  $\langle a \rangle \cap K = \{e\}$ . For if  $x \in \langle a \rangle \cap K$ , then  $\overline{x} \in \langle \overline{a} \rangle \cap \overline{K} = \{\overline{e}\} = \langle b \rangle$  and  $x \in \langle a \rangle \cap \langle b \rangle = \{e\}$ . It now follows from an order argument (see Exercise 37) that  $G = \langle a \rangle K$ , and therefore  $G = \langle a \rangle \times K$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5941,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,5993,NOTE,$b + (-c)$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6046,NOTE,that 6 is the unity in this subring and 8 is the multiplicative inverse of 2 in this subring.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6084,NOTE,that none of these elements is a unit in  $Z_{10}$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6121,NOTE,the set of units of  $R$ . Prove that  $U(R)$  is a group under the multiplication of  $R$ . (This group is called the group of units of  $R$ .),Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6295,NOTE,"that because 2 is the only element of order 2,  $Z_{3}[i]^{*}$  is a cyclic group. Moreover, because  $(1 + i)^{2} = 2i$  and  $(2i)^{2} = i^{2} = -1 = 2$ ,  $1 + i$  is a generator of  $Z_{3}[x]^{*}$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6311,NOTE,that  $a + b\sqrt{2}\neq 0$  guarantees that  $a - b\sqrt{2}\neq 0.$,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6315,NOTE,"that for any element  $x$  in  $Z_{3}[i]$ , we have  $3x = x + x + x = 0$ , since addition is done modulo 3. Similarly, in the subring  $\{0, 3, 6, 9\}$  of  $Z_{12}$ , we have  $4x = x + x + x + x = 0$  for all  $x$ . This observation motivates the following definition.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6553,NOTE,the set of all polynomials with real coefficients and let  $A$  denote the subset of all polynomials with constant term 0. Then  $A$  is an ideal of  $\mathbf{R}[x]$  and  $A = \langle x \rangle$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6559,NOTE,"the ring of all polynomials with integer coefficients and let  $I$  be the subset of  $Z[x]$  of all polynomials with even constant terms. Then  $I$  is an ideal of  $Z[x]$  and  $I = \langle x, 2 \rangle$  (see Exercise 51).",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6611,NOTE,"that  $(x + 1)^{2} = x^{2} + 2x + 1 = 2x$ . Then  $(x + 1)^{4} = (2x)^{2} = 4x^{2} = -1$ . So,  $x + 1$  is a unit and  $|x + 1| = 8$ . This means the eight non-zero elements of  $R$  form a cyclic group and  $R$  is a field of order 9.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6699,NOTE,"that  $\langle x\rangle \subset \langle x,2\rangle \subset Z[x]$  (see Exercise 51).",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6818,NOTE,the ring of real numbers. Determine all ideals of  $\mathbf{R} \oplus \mathbf{R}$ . What happens if  $\mathbf{R}$  is replaced by any field  $F$ ?,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6922,NOTE,the ring of all polynomials with real coefficients. The mapping  $f(x)\rightarrow f(1)$  is a ring homomorphism from  $\mathbf{R}[x]$  onto  $\mathbf{R}$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6944,NOTE,"the natural homomorphism from  $Z$  to  $Z_{9}$  [in particular,  $\alpha (10) = 1$ ], we note that  $n$  is divisible by 9 if and only if",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,6954,NOTE,"that for all  $n$ ,  $3^{n} \mod 16 = 3, 9, 11$ , or 1, depending on the value of  $n \mod 4$ . Thus,  $(3^{n} - 1) \mod 16 = 2, 8, 10$ , or 0. Since  $2^{m} \mod 16 = 0$  for  $m \geq 4$ , we have ruled out the cases where  $n \mod 4 = 1, 2$ , or 3. Because  $3^{4k} \mod 5 = (3^{4})^{k} \mod 5 = 1^{k} \mod 5 = 1$ , we know that  $(3^{4k} - 1) \mod 5 = 0$ . But the only values for  $2^{m} \mod 5$  are 2, 4, 3, and 1. This contradiction completes the proof.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7010,NOTE,"that 6 is the unity and, because  $5x = 0$  for all  $x$ , the characteristic of  $R$  is 5. So, the mapping  $\phi(n) = n \cdot 6 = 6n$  is an isomorphism with  $\operatorname{Ker} \phi = \langle 5 \rangle$ . Thus  $R \approx Z / \langle 5 \rangle \approx Z_5$  and  $R$  is a field.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7042,NOTE,"the equivalence class that contains  $(x, y)$  by  $x / y$ . We define addition and multiplication on  $F$  by",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7062,NOTE,the unity of  $D$ . Then  $0/1$  is the additive identity of  $F$ . The additive inverse of  $a/b$  is  $-a/b$ ; the multiplicative inverse of a nonzero element  $a/b$  is  $b/a$ . The remaining field properties can be checked easily.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7124,NOTE,that the image of the unity is the unity of the image but not the unity of  $Z_{30}$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7237,NOTE,the ring of all even integers. Determine all ring homomorphisms from  $2Z$  to  $2Z$ . Can your proof be adapted to work for determining all ring homomorphisms from  $nZ$  to  $nZ$  for all positive integers  $n$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7488,NOTE,"that for the polynomial  $f(x) = 50x$  in  $Z_{100}$ , every even integer in  $Z_{100}$  is a zero, and every element in  $Z_{100}$  is a zero of  $f(x) = 50(x - 1)$ . Lagrange was the first to prove Theorem 16.3 for polynomials in  $Z_{p}[x]$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7536,NOTE,that this ring is not  $Z_{3}[x]$ —see the discussion following the definition of  $R[x]$ .],Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7727,NOTE,"that polynomials of degree larger than 3 may be reducible over a field even though they do not have zeros in the field. For example, in  $Q[x]$ , the polynomial  $x^4 + 2x^2 + 1$  is equal to  $(x^2 + 1)^2$ , but has no zeros in  $Q$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7761,NOTE,the reducible polynomial  $(3x + 1)(x^2 + 1)$  in  $Z[x]$  becomes the irreducible polynomial  $x^2 + 1$  over  $Z_3$ . The Mod  $p$  Irreducibility Test never works when a prime  $p$  divides the constant term of an  $f(x) \in Z[x]$  because  $\overline{f}(x)$  has  $x$  as a factor.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7769,NOTE,that this example shows that the Mod  $p$  Irreducibility Test may fail for some  $p$,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,7897,NOTE,"the content of  $f(x)$ , and let  $b_1b_2\cdots b_s$  be the factorization of  $b$  as a product of primes. Then,  $f(x) = b_1b_2\cdots b_sf_1(x)$ , where  $f_1(x)$  belongs to  $Z[x]$ , is primitive and  $\deg f_1(x) = \deg f(x)$ . Thus, to prove the existence portion of the theorem, it suffices to show that a primitive polynomial  $f(x)$  of positive degree can be written as a product of irreducible polynomials of positive degree. We proceed by induction on  $\deg f(x)$ . If  $\deg f(x) = 1$ , then  $f(x)$  is already irreducible and we are done. Now suppose that every primitive polynomial of degree less than  $\deg f(x)$  can be written as a product of irreducibles of positive degree. If  $f(x)$  is irreducible, there is nothing to prove. Otherwise,  $f(x) = g(x)h(x)$ , where both  $g(x)$  and  $h(x)$  are primitive and have degree less than that of  $f(x)$ . Thus, by induction, both  $g(x)$  and  $h(x)$  can be written as a product of irreducibles of positive degree. Clearly, then,  $f(x)$  is also such a product.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8001,NOTE,"the field in Example 10 and  $F^{*}$  be the multiplicative subgroup of  $F$ . Prove that for any element  $a$  of  $F^{*}$  other than the identity, the cyclic subgroup generated by  $a$  is  $F^{*}$ . Would the same be true for a field  $F$  if  $|F| = 32$ ? What about  $|F| = 16$ ?",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8588,NOTE,"the coset  $a + \langle x^2 + 1 \rangle$  by  $a$ . Then, because both  $\alpha$  and  $-\alpha$  are zeros of the polynomial  $x^2 + 1$  in  $F$  it",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8590,NOTE,"that  $\alpha^2 = (x + \langle x^2 + 1 \rangle)^2 = x^2 + \langle x^2 + 1 \rangle = x^2 + (1 - 1) + \langle x^2 + 1 \rangle = x^2 + 1 - 1 + \langle x^2 + 1 \rangle = -1 + \langle x^2 + 1 \rangle = -1$ . So, in  $F$ ,  $(x - \alpha)(x + \alpha) = x^2 - \alpha^2 = x^2 + 1$ . This shows that  $x^2 + 1$  can be written as a product of linear factors in some extension of  $Q$ . That was easy and you might argue coincidental. The polynomial given in Example 2 presents a greater challenge. Is there an extension of  $Z_3$  in which that polynomial factors as a product of linear factors? Yes, there is. But first some notation and a definition.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8592,NOTE,"the smallest subfield of  $E$  that contains  $F$  and the set  $\{a_1, a_2, \ldots, a_n\}$ . We leave it as an exercise (Exercise 37) to show that  $F(a_1, a_2, \ldots, a_n)$  is the intersection of all subfields of  $E$  that contain  $F$  and the set  $\{a_1, a_2, \ldots, a_n\}$ . That is, if  $K$  is any field that contains  $F$  and the set  $\{a_1, a_2, \ldots, a_n\}$  then  $K$  contains  $F(a_1, a_2, \ldots, a_n)$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8604,NOTE,"that a splitting field of a polynomial over a field depends not only on the polynomial but on the field as well. Indeed, a splitting field of  $f(x)$  over  $F$  is just a smallest extension field of  $F$  in which  $f(x)$  splits. The next example illustrates how a splitting field of a polynomial  $f(x)$  over field  $F$  depends on  $F$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8610,NOTE,"$\{a + b\sqrt{2} \mid a, b \in Q\}$  if we were concerned with its ring properties only. Using parentheses rather than brackets simply conveys a bit more information about the set.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8704,NOTE,this mapping as well.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8716,NOTE,"this mapping by  $\phi$  also. (If you object, put a bar over the  $\phi$ .) From the proof of Theorem 19.3, we know that there is an isomorphism  $\alpha$  from  $F(a)$  to  $F[x] / \langle p(x) \rangle$  that is the identity on  $F$  and carries  $a$  to  $x + \langle p(x) \rangle$ . Similarly, there is an isomorphism  $\beta$  from  $F'[x] / \langle \phi(p(x)) \rangle$  to  $F'(b)$  that is the identity on  $F'$  and carries  $x + \langle \phi(p(x)) \rangle$  to  $b$ . Thus,  $\beta \phi \alpha$  is the desired mapping from  $F(a)$  to  $F'(b)$ . See Figure 19.1.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,8887,NOTE,"that such  $a, b, c$  exist, since  $(1 + \sqrt[3]{4}) / (2 - \sqrt[3]{2}) \in Q(\sqrt[3]{2}) = \{a + b\sqrt[3]{2} + c\sqrt[3]{4} \mid a, b, c \in Q\}$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9175,NOTE,that since,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9238,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9393,NOTE,"it by  $\mathrm{GF}(p^n)$ , in honor of Galois, and call it the Galois field of order  $p^n$ . When discussing fields we sometimes use  $\mathrm{GF}(p)$  interchangeably with  $Z_p$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md,9413,NOTE,"that by the Fundamental Theorem of Finite Abelian Groups (Theorem 11.1),  $\mathrm{GF}(p^n)^*$  is isomorphic to a direct product of the form  $Z_{n_1} \oplus Z_{n_2} \oplus \dots \oplus Z_{n_m}$ . If the orders of these components are pairwise relatively prime, then it follows from Corollary 1 of Theorem 8.2 that  $\mathrm{GF}(p^n)^*$  is cyclic. Hence we may assume that there is an integer  $d > 1$  that divides the orders of two of the components. From the Fundamental Theorem of Cyclic Groups (Theorem 4.3) we know that each of these components has a subgroup of order  $d$ . This means that  $\mathrm{GF}(p^n)^*$  has two distinct subgroups of order  $d$ , call them  $H$  and  $K$ . But then every element of  $H$  and  $K$  is a zero of  $x^d - 1$ , which contradicts the fact that a polynomial of degree  $d$  over a field can have at most  $d$  zeros (Theorem 16.3).",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Contemporary Abstract Algebra 11ed 2025\full.md
